,FID,COMPANY_NAME,ADDRESS,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,NAICS2,NAICS CODE,Industry Description,INDU_EMP,SERV_EMP,COMM_EMP,ESTEMP,TOTALPOP,HOUSEHOLDS,MALE,FEMALE,%Male,%FEMALE,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,WHITE_NH,%WHITE,%BLACK,%INDIAN,%ASIAN,PCT_HAWN,%OTHER,%MULTI,%HISP,AVERAGE_HOUSEHOLD_SIZE,AGE_BELOW_18,AGE_18_40,AGE_40_65,AGE_65+,AGE_MEDIAN,TRAN_TOTAL,TRAN_CAR,TRAN_MOTO,TRAN_BIKE,TRAN_PUB,TRAN_WALK,TRAN_OTHER,TRAN_HOME,CURRENTLY_STUDENT,CURRENTLY_NOT_STUDENT,LESS_$10K,I10K_14K,I15K_19K,I20K_24K,I25K_29K,I30K_34K,I35K_39K,I40K_44K,I45K_49K,I50K_59K,I60K_74K,I75K_99K,I100K_124K,I125K_149K,I150K_199K,I200KMORE,MEDIAN_HOUSEHOLD_INCOME,%_BACHELOR_DEGREE,%POVERTY
426,426,Smokehouse Gourmet Barbecue,104 S Main St,GAINESVILLE,FL,32601,29.650852,-82.32531,722511,72251117,Full-Service Restaurants,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
443,443,Sweet Mels,1 W University Ave,GAINESVILLE,FL,32601,29.651913,-82.325024,722511,72251117,Full-Service Restaurants,0,0.0,12,12,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
455,455,Top,30 N Main St,GAINESVILLE,FL,32601,29.652321999999998,-82.325074,722511,72251117,Full-Service Restaurants,0,0.0,3,3,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
466,466,Urban Flats,115 SE 1st Ave,GAINESVILLE,FL,32601,29.651003999999997,-82.323291,722511,72251117,Full-Service Restaurants,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
483,483,Warehouse,502 S Main St,GAINESVILLE,FL,32601,29.646928000000003,-82.325704,722511,72251117,Full-Service Restaurants,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
513,513,BFD,101 SE 2ND PL # 115,GAINESVILLE,FL,32601,29.649029,-82.323722,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
531,531,FAT TUESDAY,116 SE 1ST ST,GAINESVILLE,FL,32601,29.650503000000004,-82.324012,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
541,541,GOOD FELLAS BAR & GRILL,1 W UNIVERSITY AVE,GAINESVILLE,FL,32601,29.651913,-82.325024,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,10,10,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
555,555,LA CASA INTL CUISINE,10 N MAIN ST,GAINESVILLE,FL,32601,29.65205,-82.325075,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
565,565,PALACE,233 W UNIVERSITY AVE,GAINESVILLE,FL,32601,29.651697,-82.32730699999999,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
570,570,PORTER'S DINNING ON THE AVENUE,1 W UNIVERSITY AVE,GAINESVILLE,FL,32601,29.651913,-82.325024,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
582,582,SIMONS,8 S MAIN ST,GAINESVILLE,FL,32601,29.6516,-82.32551099999999,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
588,588,THAI FUSION CAFE,232 SE 1ST ST,GAINESVILLE,FL,32601,29.649351,-82.324321,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
597,597,VOODOO RESTAURANT SUSHI BAR,112 S MAIN ST,GAINESVILLE,FL,32601,29.650674,-82.32506,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,2010,855,1060,950,53%,47%,1398,451,0,15,0,39,107,124,1313,69.55223881,22.43781095,0.0,0.74626866,0.0,1.94029851,5.32338308,6.16915423,2.26,240,1162,522,172,26,862,554,0,121,60,55,0,72,830,1170,235,104,29,74,72,24,17,50,0,115,17,33,14,0,14,57,22734,7.06467662,38.3
615,615,Eastside Pizza,1018 NE 3rd Ave,GAINESVILLE,FL,32601,29.653939,-82.31257099999999,722511,72251115,Full-Service Restaurants,0,0.0,5,5,1329,509,540,789,41%,59%,904,425,0,0,0,0,0,144,760,68.02106847,31.97893153,0.0,0.0,0.0,0.0,0.0,10.83521445,2.61,428,536,282,166,27,522,421,0,40,35,14,0,12,529,666,69,71,11,74,44,33,61,25,16,54,15,14,22,0,0,0,28705,16.77953348,41.0082769
619,619,Frresh Cafe LLC,16 NE 8th St,GAINESVILLE,FL,32601,29.652581,-82.31654499999999,722511,72251117,Full-Service Restaurants,0,0.0,6,6,1329,509,540,789,41%,59%,904,425,0,0,0,0,0,144,760,68.02106847,31.97893153,0.0,0.0,0.0,0.0,0.0,10.83521445,2.61,428,536,282,166,27,522,421,0,40,35,14,0,12,529,666,69,71,11,74,44,33,61,25,16,54,15,14,22,0,0,0,28705,16.77953348,41.0082769
629,629,Mc Donald's,1030 E University Ave,GAINESVILLE,FL,32601,29.652281,-82.3126,722511,72251117,Full-Service Restaurants,0,0.0,20,20,1329,509,540,789,41%,59%,904,425,0,0,0,0,0,144,760,68.02106847,31.97893153,0.0,0.0,0.0,0.0,0.0,10.83521445,2.61,428,536,282,166,27,522,421,0,40,35,14,0,12,529,666,69,71,11,74,44,33,61,25,16,54,15,14,22,0,0,0,28705,16.77953348,41.0082769
655,655,Plaza Coffee Shop,207 NE 16th Ave,GAINESVILLE,FL,32601,29.666546999999998,-82.321776,722511,72251117,Full-Service Restaurants,0,0.0,1,1,711,437,297,414,42%,58%,617,68,0,0,0,0,26,28,589,86.77918425,9.56399437,0.0,0.0,0.0,0.0,3.65682138,3.93811533,1.63,48,245,319,198,46,403,331,0,72,0,0,0,0,111,600,0,21,0,51,84,29,14,28,11,55,15,65,13,17,19,15,41741,17.72151899,2.39099859
678,678,East End Eatery,1202 NE 8th Ave,GAINESVILLE,FL,32601,29.659682,-82.309915,722511,72251117,Full-Service Restaurants,0,0.0,6,6,718,352,340,378,47%,53%,439,249,0,12,0,18,0,71,386,61.14206128,34.67966574,0.0,1.67130919,0.0,2.50696379,0.0,9.88857939,1.88,118,189,317,188,44,446,287,0,117,0,19,0,23,143,558,47,0,16,8,31,18,0,33,0,58,36,92,13,0,0,0,55652,20.75208914,18.10584958
782,782,BISTRO TO GO,1516 NW 13TH ST,GAINESVILLE,FL,32601,29.666241999999997,-82.339213,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,740,325,266,474,36%,64%,726,0,0,0,0,0,14,13,713,98.10810811,0.0,0.0,0.0,0.0,0.0,1.89189189,1.75675676,2.28,130,202,214,388,46,431,418,0,0,0,13,0,0,277,451,0,0,0,45,0,48,0,0,29,16,28,30,58,14,24,33,71771,8.91891892,18.51351351
829,829,S & R RESTAURANT CONCEPTS INC,1808 NW 10TH AVE,GAINESVILLE,FL,32605,29.66174,-82.345922,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,740,325,266,474,36%,64%,726,0,0,0,0,0,14,13,713,98.10810811,0.0,0.0,0.0,0.0,0.0,1.89189189,1.75675676,2.28,130,202,214,388,46,431,418,0,0,0,13,0,0,277,451,0,0,0,45,0,48,0,0,29,16,28,30,58,14,24,33,71771,8.91891892,18.51351351
837,837,RHAPSODY,12 NW 13TH ST,GAINESVILLE,FL,32601,29.652257000000002,-82.339363,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
840,840,Burrito Brothers Taco Co,1402 W University Ave # C,GAINESVILLE,FL,32603,29.652434000000003,-82.340685,722511,72251117,Full-Service Restaurants,0,0.0,22,22,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
842,842,Cafe Gardens,1643 NW 1st Ave,GAINESVILLE,FL,32603,29.652581,-82.344347,722511,72251117,Full-Service Restaurants,0,0.0,40,40,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
847,847,Chipotle Mexican Grill,1432 W University Ave,GAINESVILLE,FL,32603,29.652287,-82.34151999999999,722511,72251117,Full-Service Restaurants,0,0.0,20,20,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
853,853,Copper Monkey Restaurant & Pub,1702 W University Ave # G,GAINESVILLE,FL,32603,29.652534999999997,-82.34506800000001,722511,72251117,Full-Service Restaurants,0,0.0,25,25,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
856,856,Firehouse Subs,1412 W University Ave # 1,GAINESVILLE,FL,32603,29.652284,-82.341078,722511,72251117,Full-Service Restaurants,0,0.0,15,15,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
868,868,Grog House Grill,1718 W University Ave,GAINESVILLE,FL,32603,29.652175,-82.345564,722511,72251117,Full-Service Restaurants,0,0.0,12,12,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
872,872,Italian Gator Pizza,1728 W University Ave,GAINESVILLE,FL,32603,29.652628999999997,-82.345552,722511,72251115,Full-Service Restaurants,0,0.0,12,12,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
877,877,Jimmy John's,1724 W University Ave,GAINESVILLE,FL,32603,29.652178999999997,-82.34585600000001,722511,72251117,Full-Service Restaurants,0,0.0,12,12,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
878,878,Kay Brothers BBQ,1620 W University Ave # 5,GAINESVILLE,FL,32603,29.652458000000003,-82.34390400000001,722511,72251117,Full-Service Restaurants,0,0.0,10,10,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
882,882,Munchies 420 Cafe,1702 W University Ave # A2,GAINESVILLE,FL,32603,29.652534999999997,-82.34506800000001,722511,72251117,Full-Service Restaurants,0,0.0,6,6,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
883,883,O O Garden Grill,1643 NW 1st Ave,GAINESVILLE,FL,32603,29.652581,-82.344347,722511,72251117,Full-Service Restaurants,0,0.0,6,6,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
885,885,Pita Pit,1702 W University Ave # C,GAINESVILLE,FL,32603,29.652534999999997,-82.34506800000001,722511,72251117,Full-Service Restaurants,0,0.0,38,38,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
892,892,Sushichow,1620 W University Ave # A,GAINESVILLE,FL,32603,29.652458000000003,-82.34390400000001,722511,72251117,Full-Service Restaurants,0,0.0,6,6,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
894,894,Swamp Restaurant,1642 W University Ave,GAINESVILLE,FL,32603,29.652464000000002,-82.344507,722511,72251117,Full-Service Restaurants,0,0.0,75,75,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
895,895,Sweet Dreams of Gainsville,1717 NW 1st Ave,GAINESVILLE,FL,32603,29.652749,-82.345022,722511,72251117,Full-Service Restaurants,0,0.0,15,15,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
897,897,Tatu,1702 W University Ave # I,GAINESVILLE,FL,32603,29.652534999999997,-82.34506800000001,722511,72251117,Full-Service Restaurants,0,0.0,13,13,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
898,898,Tijuana Flats,1720 W University Ave,GAINESVILLE,FL,32603,29.652308,-82.345355,722511,72251117,Full-Service Restaurants,0,0.0,20,20,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
909,909,GROG HOUSE BAR & GRILL,1718 W UNIVERSITY AVE,GAINESVILLE,FL,32603,29.652175,-82.345564,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,10,10,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
912,912,MOCHI,1638 W UNIVERSITY AVE,GAINESVILLE,FL,32603,29.652143,-82.34458199999999,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
913,913,MOCHI GATOR,1638 W UNIVERSITY AVE,GAINESVILLE,FL,32603,29.652143,-82.34458199999999,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
918,918,RELISH,1702 W UNIVERSITY AVE # D,GAINESVILLE,FL,32603,29.652534999999997,-82.34506800000001,722511,72251117,FULL-SERVICE RESTAURANTS,0,0.0,6,6,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
924,924,Designer Greens,PO Box 11998,GAINESVILLE,FL,32604,29.652534999999997,-82.34506800000001,722511,72251117,Full-Service Restaurants,0,0.0,20,20,1914,973,1248,666,65%,35%,1690,22,0,152,0,4,46,609,1085,88.29676071,1.14942529,0.0,7.9414838,0.0,0.20898642,2.40334378,31.81818182,1.82,0,1794,100,40,22,961,597,0,200,3,135,0,26,1690,224,493,76,53,31,48,134,0,0,0,76,0,45,17,0,0,0,9734,9.50888192,65.96568899
998,998,China Bowl,5200 NW 43rd St # 506,GAINESVILLE,FL,32606,29.701335999999998,-82.390568,722511,72251117,Full-Service Restaurants,0,0.0,6,6,868,429,406,462,47%,53%,679,0,0,189,0,0,0,183,496,78.22580645,0.0,0.0,21.77419355,0.0,0.0,0.0,21.08294931,2.01,254,310,229,150,34,423,346,0,0,0,0,0,77,262,525,0,0,26,30,0,16,49,26,9,89,108,0,39,9,0,28,53267,14.28571429,3.68663594
1015,1015,Mc Donald's,5110 NW 43rd St,GAINESVILLE,FL,32606,29.701148999999997,-82.389638,722511,72251117,Full-Service Restaurants,0,0.0,57,57,868,429,406,462,47%,53%,679,0,0,189,0,0,0,183,496,78.22580645,0.0,0.0,21.77419355,0.0,0.0,0.0,21.08294931,2.01,254,310,229,150,34,423,346,0,0,0,0,0,77,262,525,0,0,26,30,0,16,49,26,9,89,108,0,39,9,0,28,53267,14.28571429,3.68663594
1022,1022,Piesano's Stone Fired Pizza,5200 NW 43rd St # 302,GAINESVILLE,FL,32606,29.701335999999998,-82.390568,722511,72251115,Full-Service Restaurants,0,0.0,50,50,868,429,406,462,47%,53%,679,0,0,189,0,0,0,183,496,78.22580645,0.0,0.0,21.77419355,0.0,0.0,0.0,21.08294931,2.01,254,310,229,150,34,423,346,0,0,0,0,0,77,262,525,0,0,26,30,0,16,49,26,9,89,108,0,39,9,0,28,53267,14.28571429,3.68663594
1031,1031,SUBWAY,5200 NW 43rd St # 508,GAINESVILLE,FL,32606,29.701335999999998,-82.390568,722511,72251117,Full-Service Restaurants,0,0.0,11,11,868,429,406,462,47%,53%,679,0,0,189,0,0,0,183,496,78.22580645,0.0,0.0,21.77419355,0.0,0.0,0.0,21.08294931,2.01,254,310,229,150,34,423,346,0,0,0,0,0,77,262,525,0,0,26,30,0,16,49,26,9,89,108,0,39,9,0,28,53267,14.28571429,3.68663594
1044,1044,13th Street Palace,4400 NW 39th Ave # 441,GAINESVILLE,FL,32606,29.689675,-82.390819,722511,72251117,Full-Service Restaurants,0,0.0,6,6,4273,1656,2181,2092,51%,49%,3052,313,0,812,0,18,78,263,2822,71.42522818,7.32506436,0.0,19.00304236,0.0,0.42124971,1.8254153999999998,6.15492628,2.57,676,1479,1453,1330,40,2122,1994,0,0,24,0,0,104,1487,2708,156,128,32,40,171,64,47,38,0,149,55,201,76,92,148,259,60288,15.328808800000003,11.70138076
1061,1061,Domino's Pizza,4620 NW 39th Ave # C,GAINESVILLE,FL,32606,29.689640999999998,-82.392604,722511,72251115,Full-Service Restaurants,0,0.0,25,25,4273,1656,2181,2092,51%,49%,3052,313,0,812,0,18,78,263,2822,71.42522818,7.32506436,0.0,19.00304236,0.0,0.42124971,1.8254153999999998,6.15492628,2.57,676,1479,1453,1330,40,2122,1994,0,0,24,0,0,104,1487,2708,156,128,32,40,171,64,47,38,0,149,55,201,76,92,148,259,60288,15.328808800000003,11.70138076
1077,1077,Hungry Howie's Pizza,4928 NW 39th Ave,GAINESVILLE,FL,32606,29.688955,-82.39555899999999,722511,72251115,Full-Service Restaurants,0,0.0,25,25,4273,1656,2181,2092,51%,49%,3052,313,0,812,0,18,78,263,2822,71.42522818,7.32506436,0.0,19.00304236,0.0,0.42124971,1.8254153999999998,6.15492628,2.57,676,1479,1453,1330,40,2122,1994,0,0,24,0,0,104,1487,2708,156,128,32,40,171,64,47,38,0,149,55,201,76,92,148,259,60288,15.328808800000003,11.70138076
1098,1098,Schlotzsky's,4720 NW 39th Ave,GAINESVILLE,FL,32606,29.689026000000002,-82.39379,722511,72251117,Full-Service Restaurants,0,0.0,16,16,4273,1656,2181,2092,51%,49%,3052,313,0,812,0,18,78,263,2822,71.42522818,7.32506436,0.0,19.00304236,0.0,0.42124971,1.8254153999999998,6.15492628,2.57,676,1479,1453,1330,40,2122,1994,0,0,24,0,0,104,1487,2708,156,128,32,40,171,64,47,38,0,149,55,201,76,92,148,259,60288,15.328808800000003,11.70138076
1111,1111,Smoothie Boost,4994 NW 39th Ave,GAINESVILLE,FL,32606,29.689134000000003,-82.39608,722511,72251117,Full-Service Restaurants,0,0.0,1,1,4273,1656,2181,2092,51%,49%,3052,313,0,812,0,18,78,263,2822,71.42522818,7.32506436,0.0,19.00304236,0.0,0.42124971,1.8254153999999998,6.15492628,2.57,676,1479,1453,1330,40,2122,1994,0,0,24,0,0,104,1487,2708,156,128,32,40,171,64,47,38,0,149,55,201,76,92,148,259,60288,15.328808800000003,11.70138076
1116,1116,Taste of Saigon,4860 NW 39th Ave # C,GAINESVILLE,FL,32606,29.689146,-82.395234,722511,72251117,Full-Service Restaurants,0,0.0,5,5,4273,1656,2181,2092,51%,49%,3052,313,0,812,0,18,78,263,2822,71.42522818,7.32506436,0.0,19.00304236,0.0,0.42124971,1.8254153999999998,6.15492628,2.57,676,1479,1453,1330,40,2122,1994,0,0,24,0,0,104,1487,2708,156,128,32,40,171,64,47,38,0,149,55,201,76,92,148,259,60288,15.328808800000003,11.70138076
