,FID,COMPANY_NAME,ADDRESS,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,NAICS2,NAICS CODE,Industry Description,INDU_EMP,SERV_EMP,COMM_EMP,ESTEMP,TOTALPOP,HOUSEHOLDS,MALE,FEMALE,%Male,%FEMALE,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,WHITE_NH,%WHITE,%BLACK,%INDIAN,%ASIAN,PCT_HAWN,%OTHER,%MULTI,%HISP,AVERAGE_HOUSEHOLD_SIZE,AGE_BELOW_18,AGE_18_40,AGE_40_65,AGE_65+,AGE_MEDIAN,TRAN_TOTAL,TRAN_CAR,TRAN_MOTO,TRAN_BIKE,TRAN_PUB,TRAN_WALK,TRAN_OTHER,TRAN_HOME,CURRENTLY_STUDENT,CURRENTLY_NOT_STUDENT,LESS_$10K,I10K_14K,I15K_19K,I20K_24K,I25K_29K,I30K_34K,I35K_39K,I40K_44K,I45K_49K,I50K_59K,I60K_74K,I75K_99K,I100K_124K,I125K_149K,I150K_199K,I200KMORE,MEDIAN_HOUSEHOLD_INCOME,%_BACHELOR_DEGREE,%POVERTY
10107,10107,Gainesville Community Holiness,1736 NE 8th Ave,GAINESVILLE,FL,32641,29.659364,-82.302139,813110,81311008,Religious Organizations,0,2.0,0,2,1215,386,462,753,38%,62%,86,1085,0,22,0,0,22,41,67,7.0781893,89.30041152,0.0,1.81069959,0.0,0.0,1.81069959,3.3744856,3.15,294,327,362,464,36,347,267,0,0,50,6,0,24,325,824,94,25,0,82,13,0,18,17,13,25,28,49,8,14,0,0,24429,3.78600823,29.46502058
10115,10115,Mt Zion Church of God in Unity,1916 NE 8th Ave,GAINESVILLE,FL,32641,29.659411,-82.300241,813110,81311008,Religious Organizations,0,4.0,0,4,1215,386,462,753,38%,62%,86,1085,0,22,0,0,22,41,67,7.0781893,89.30041152,0.0,1.81069959,0.0,0.0,1.81069959,3.3744856,3.15,294,327,362,464,36,347,267,0,0,50,6,0,24,325,824,94,25,0,82,13,0,18,17,13,25,28,49,8,14,0,0,24429,3.78600823,29.46502058
10130,10130,Johnson Chapel Baptist Church,PO Box 140173,GAINESVILLE,FL,32614,29.654769,-82.30748,813110,81311008,Religious Organizations,0,5.0,0,5,858,297,323,535,38%,62%,8,826,0,0,0,0,24,14,8,0.93240093,96.27039627,0.0,0.0,0.0,0.0,2.7972028,1.63170163,2.89,320,257,243,76,25,221,149,0,0,0,56,0,16,371,458,49,60,37,20,15,16,31,27,14,7,21,0,0,0,0,0,22813,3.61305361,46.96969697
10141,10141,Mt Olive Primitive Baptist Chr,510 NE 15th St,GAINESVILLE,FL,32641,29.656202,-82.306191,813110,81311008,Religious Organizations,0,3.0,0,3,858,297,323,535,38%,62%,8,826,0,0,0,0,24,14,8,0.93240093,96.27039627,0.0,0.0,0.0,0.0,2.7972028,1.63170163,2.89,320,257,243,76,25,221,149,0,0,0,56,0,16,371,458,49,60,37,20,15,16,31,27,14,7,21,0,0,0,0,0,22813,3.61305361,46.96969697
10152,10152,NEW HORIZON OUTREACH MINISTRY,127 NE 15TH ST,GAINESVILLE,FL,32641,29.653056,-82.305802,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,858,297,323,535,38%,62%,8,826,0,0,0,0,24,14,8,0.93240093,96.27039627,0.0,0.0,0.0,0.0,2.7972028,1.63170163,2.89,320,257,243,76,25,221,149,0,0,0,56,0,16,371,458,49,60,37,20,15,16,31,27,14,7,21,0,0,0,0,0,22813,3.61305361,46.96969697
10171,10171,Redemption Orthodox Prsbytrn,6418 NW 33rd Ter,GAINESVILLE,FL,32653,29.713683000000003,-82.37199100000001,813110,81311008,Religious Organizations,0,2.0,0,2,2547,960,1382,1165,54%,46%,2141,160,0,186,0,0,60,174,1983,84.05967805,6.28190027,0.0,7.30270907,0.0,0.0,2.3557126,6.83156655,2.65,710,551,1007,558,42,1209,1093,27,0,0,11,0,78,785,1650,0,29,53,17,27,70,65,56,11,104,37,161,112,78,72,68,76310,18.25677267,3.72987829
10176,10176,Trinity United Methodist Chr,4000 NW 53rd Ave,GAINESVILLE,FL,32653,29.706038,-82.383259,813110,81311008,Religious Organizations,0,50.0,0,50,2547,960,1382,1165,54%,46%,2141,160,0,186,0,0,60,174,1983,84.05967805,6.28190027,0.0,7.30270907,0.0,0.0,2.3557126,6.83156655,2.65,710,551,1007,558,42,1209,1093,27,0,0,11,0,78,785,1650,0,29,53,17,27,70,65,56,11,104,37,161,112,78,72,68,76310,18.25677267,3.72987829
10284,10284,St Elizabeth Greek Orthodox,5129 NW 53rd Ave,GAINESVILLE,FL,32653,29.70322,-82.398427,813110,81311008,Religious Organizations,0,1.0,0,1,868,429,406,462,47%,53%,679,0,0,189,0,0,0,183,496,78.22580645,0.0,0.0,21.77419355,0.0,0.0,0.0,21.08294931,2.01,254,310,229,150,34,423,346,0,0,0,0,0,77,262,525,0,0,26,30,0,16,49,26,9,89,108,0,39,9,0,28,53267,14.28571429,3.68663594
10514,10514,Simmons Grove Bethelite Bapt,PO Box 6016,GAINESVILLE,FL,32627,29.715698,-82.144763,813110,81311008,Religious Organizations,0,3.0,0,3,737,271,364,373,49%,51%,508,158,0,20,0,0,51,33,506,68.92808684,21.43826323,0.0,2.71370421,0.0,0.0,6.91994573,4.47761194,2.72,114,190,244,378,48,251,224,0,0,0,0,5,22,87,635,22,8,7,31,11,8,0,34,17,24,50,48,4,0,7,0,47132,7.46268657,19.13161465
10560,10560,Church of the Kingdom of God,402 SE 14th St,GAINESVILLE,FL,32641,29.648096000000002,-82.307423,813110,81311008,Religious Organizations,0,2.0,0,2,555,200,392,163,71%,29%,30,525,0,0,0,0,0,0,30,5.40540541,94.59459459,0.0,0.0,0.0,0.0,0.0,0.0,2.78,161,228,98,136,37,180,165,0,0,15,0,0,0,223,332,28,30,0,0,13,82,0,0,0,0,0,47,0,0,0,0,33384,2.88288288,12.61261261
10566,10566,New & Living Way Outreach,1145 E University Ave,GAINESVILLE,FL,32641,29.651840999999997,-82.310174,813110,81311027,Religious Organizations,0,1.0,0,1,555,200,392,163,71%,29%,30,525,0,0,0,0,0,0,30,5.40540541,94.59459459,0.0,0.0,0.0,0.0,0.0,0.0,2.78,161,228,98,136,37,180,165,0,0,15,0,0,0,223,332,28,30,0,0,13,82,0,0,0,0,0,47,0,0,0,0,33384,2.88288288,12.61261261
10584,10584,Mt Moriah Baptist Church,718 SE 11th St,GAINESVILLE,FL,32641,29.645324,-82.312503,813110,81311008,Religious Organizations,0,3.0,0,3,1422,357,653,769,46%,54%,187,1235,0,0,0,0,0,0,187,13.15049226,86.84950774,0.0,0.0,0.0,0.0,0.0,0.0,3.98,416,249,543,428,42,392,283,0,0,70,0,0,39,354,1030,13,10,34,12,25,73,16,44,0,39,12,28,25,0,0,26,39297,3.44585091,20.81575246
10586,10586,Redeeming Faith & Anointing,918 SE Williston Rd,GAINESVILLE,FL,32641,29.643114,-82.31165,813110,81311008,Religious Organizations,0,3.0,0,3,1422,357,653,769,46%,54%,187,1235,0,0,0,0,0,0,187,13.15049226,86.84950774,0.0,0.0,0.0,0.0,0.0,0.0,3.98,416,249,543,428,42,392,283,0,0,70,0,0,39,354,1030,13,10,34,12,25,73,16,44,0,39,12,28,25,0,0,26,39297,3.44585091,20.81575246
10588,10588,Springhill Missionary Bapt Chr,120 SE Williston Rd,GAINESVILLE,FL,32641,29.633146999999997,-82.32066999999999,813110,81311008,Religious Organizations,0,2.0,0,2,1422,357,653,769,46%,54%,187,1235,0,0,0,0,0,0,187,13.15049226,86.84950774,0.0,0.0,0.0,0.0,0.0,0.0,3.98,416,249,543,428,42,392,283,0,0,70,0,0,39,354,1030,13,10,34,12,25,73,16,44,0,39,12,28,25,0,0,26,39297,3.44585091,20.81575246
10591,10591,Victory Temple Church of God,908 SE Williston Rd,GAINESVILLE,FL,32641,29.638109000000004,-82.314826,813110,81311008,Religious Organizations,0,2.0,0,2,1422,357,653,769,46%,54%,187,1235,0,0,0,0,0,0,187,13.15049226,86.84950774,0.0,0.0,0.0,0.0,0.0,0.0,3.98,416,249,543,428,42,392,283,0,0,70,0,0,39,354,1030,13,10,34,12,25,73,16,44,0,39,12,28,25,0,0,26,39297,3.44585091,20.81575246
10707,10707,Calvary Chapel,PO Box 140779,GAINESVILLE,FL,32614,29.598823,-82.402338,813110,81311008,Religious Organizations,0,2.0,0,2,1891,875,861,1030,46%,54%,1356,460,5,15,0,11,44,131,1251,71.70809096,24.32575357,0.26441036,0.79323109,0.0,0.5817028000000001,2.32681121,6.92755156,2.15,438,394,718,682,46,862,754,0,0,40,14,0,48,368,1376,79,74,61,46,42,66,39,22,19,36,102,37,83,59,33,77,46932,16.49920677,16.86938128
10715,10715,Chat Love Ministries Inc,PO Box 5905,GAINESVILLE,FL,32627,29.664934999999996,-82.324494,813110,81311008,Religious Organizations,0,2.0,0,2,1846,859,688,1158,37%,63%,1235,447,0,46,0,17,101,120,1146,66.90140845,24.21451788,0.0,2.49187432,0.0,0.92091008,5.47128927,6.50054171,2.11,296,970,408,344,28,809,446,0,252,17,76,0,18,821,991,258,106,135,65,10,45,40,54,46,10,42,26,0,0,22,0,18515,6.17551463,49.89094875
10745,10745,SHADY GROVE PRIMITIVE BAPTIST,PO BOX 5073,GAINESVILLE,FL,32627,29.664934999999996,-82.324494,813110,81311008,RELIGIOUS ORGANIZATIONS,0,3.0,0,3,1846,859,688,1158,37%,63%,1235,447,0,46,0,17,101,120,1146,66.90140845,24.21451788,0.0,2.49187432,0.0,0.92091008,5.47128927,6.50054171,2.11,296,970,408,344,28,809,446,0,252,17,76,0,18,821,991,258,106,135,65,10,45,40,54,46,10,42,26,0,0,22,0,18515,6.17551463,49.89094875
10751,10751,Church of A New Beginning,1504 SE 28th Pl,GAINESVILLE,FL,32641,29.660925,-82.325523,813110,81311008,Religious Organizations,0,2.0,0,2,1846,859,688,1158,37%,63%,1235,447,0,46,0,17,101,120,1146,66.90140845,24.21451788,0.0,2.49187432,0.0,0.92091008,5.47128927,6.50054171,2.11,296,970,408,344,28,809,446,0,252,17,76,0,18,821,991,258,106,135,65,10,45,40,54,46,10,42,26,0,0,22,0,18515,6.17551463,49.89094875
10768,10768,TRINITY CHURCH-THE NEAZARENE,3147 NW 10TH ST,GAINESVILLE,FL,32609,29.681765999999996,-82.33475899999999,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1380,590,603,777,44%,56%,979,234,0,57,0,32,78,258,826,70.94202899,16.95652174,0.0,4.13043478,0.0,2.31884058,5.65217391,18.69565217,2.34,281,445,522,264,39,714,630,0,0,19,33,0,32,382,948,47,30,88,8,45,26,78,0,22,25,54,45,61,32,29,0,38962,13.76811594,23.39939024
10794,10794,CAROL ESTATES BAPTIST CHURCH,11411 N STATE ROAD 121,GAINESVILLE,FL,32653,29.759252000000004,-82.357351,813110,81311008,RELIGIOUS ORGANIZATIONS,0,3.0,0,3,1024,410,483,541,47%,53%,798,104,18,32,0,0,72,28,790,77.9296875,10.15625,1.7578125,3.125,0.0,0.0,7.03125,2.734375,2.5,276,189,462,194,45,372,370,0,0,0,0,0,2,333,691,46,31,0,22,47,0,30,7,46,23,28,61,45,9,15,0,48696,6.15234375,8.59375
10865,10865,Gateway Christian Ctr Inc,5135 NW 21st St,GAINESVILLE,FL,32653,29.702903000000003,-82.351104,813110,81311008,Religious Organizations,0,3.0,0,3,1805,615,1097,708,61%,39%,1429,34,89,34,0,120,99,395,1132,79.16897507,1.88365651,4.93074792,1.88365651,0.0,6.64819945,5.48476454,21.88365651,2.93,333,699,640,266,33,1105,960,0,0,34,0,11,100,295,1438,11,0,0,0,20,35,17,0,13,69,147,151,21,103,23,5,71696,17.00831025,3.76731302
10879,10879,St Paul AME Church,95 NE 132nd Ter,GAINESVILLE,FL,32641,29.65128,-82.179345,813110,81311008,Religious Organizations,0,3.0,0,3,656,341,276,380,42%,58%,500,63,21,0,0,6,66,0,500,76.2195122,9.60365854,3.20121951,0.0,0.0,0.91463415,10.06097561,0.0,1.92,57,124,227,496,58,237,190,0,0,0,0,0,47,115,530,42,36,16,19,25,50,5,6,41,35,14,34,18,0,0,0,32813,0.6097561,21.79878049
10881,10881,Windsor Baptist Church,918 SE County Road 234,GAINESVILLE,FL,32641,29.642395,-82.188356,813110,81311008,Religious Organizations,0,4.0,0,4,656,341,276,380,42%,58%,500,63,21,0,0,6,66,0,500,76.2195122,9.60365854,3.20121951,0.0,0.0,0.91463415,10.06097561,0.0,1.92,57,124,227,496,58,237,190,0,0,0,0,0,47,115,530,42,36,16,19,25,50,5,6,41,35,14,34,18,0,0,0,32813,0.6097561,21.79878049
10907,10907,Trinity Metropolitan Community,PO Box 140535,GAINESVILLE,FL,32614,29.57361,-82.466966,813110,81311008,Religious Organizations,0,1.0,0,1,2344,799,977,1367,42%,58%,2193,0,0,121,0,0,30,309,1884,93.55802048,0.0,0.0,5.16211604,0.0,0.0,1.27986348,13.18259386,2.93,619,462,849,828,42,924,897,0,14,0,0,0,13,769,1566,15,11,0,12,16,37,0,28,35,71,43,101,61,121,138,110,109013,14.76109215,2.85836177
11052,11052,Church of God By Faith,735 SE 15th St,GAINESVILLE,FL,32641,29.645284000000004,-82.305114,813110,81311008,Religious Organizations,0,1.0,0,1,2268,894,1123,1145,50%,50%,453,1772,0,0,0,0,43,16,453,19.97354497,78.13051146,0.0,0.0,0.0,0.0,1.89594356,0.70546737,2.52,449,730,674,830,39,701,614,0,0,49,0,0,38,289,1934,195,73,82,85,63,100,57,33,0,55,50,79,0,10,12,0,25476,8.24514991,25.97001764
11055,11055,Deliverance Miracle Revival,1817 SE Hawthorne Rd,GAINESVILLE,FL,32641,29.648476000000002,-82.301174,813110,81311008,Religious Organizations,0,2.0,0,2,2268,894,1123,1145,50%,50%,453,1772,0,0,0,0,43,16,453,19.97354497,78.13051146,0.0,0.0,0.0,0.0,1.89594356,0.70546737,2.52,449,730,674,830,39,701,614,0,0,49,0,0,38,289,1934,195,73,82,85,63,100,57,33,0,55,50,79,0,10,12,0,25476,8.24514991,25.97001764
11061,11061,Faith Tabernacle Missionary,1629 SE Hawthorne Rd,GAINESVILLE,FL,32641,29.649765999999996,-82.30315999999999,813110,81311008,Religious Organizations,0,4.0,0,4,2268,894,1123,1145,50%,50%,453,1772,0,0,0,0,43,16,453,19.97354497,78.13051146,0.0,0.0,0.0,0.0,1.89594356,0.70546737,2.52,449,730,674,830,39,701,614,0,0,49,0,0,38,289,1934,195,73,82,85,63,100,57,33,0,55,50,79,0,10,12,0,25476,8.24514991,25.97001764
11063,11063,First Missionary Baptist Chr,1515 SE 15th St,GAINESVILLE,FL,32641,29.636737,-82.30550799999999,813110,81311008,Religious Organizations,0,3.0,0,3,2268,894,1123,1145,50%,50%,453,1772,0,0,0,0,43,16,453,19.97354497,78.13051146,0.0,0.0,0.0,0.0,1.89594356,0.70546737,2.52,449,730,674,830,39,701,614,0,0,49,0,0,38,289,1934,195,73,82,85,63,100,57,33,0,55,50,79,0,10,12,0,25476,8.24514991,25.97001764
11080,11080,Showers of Blessings,2615 SE 15th St,GAINESVILLE,FL,32641,29.627408000000003,-82.30534200000001,813110,81311008,Religious Organizations,0,2.0,0,2,2268,894,1123,1145,50%,50%,453,1772,0,0,0,0,43,16,453,19.97354497,78.13051146,0.0,0.0,0.0,0.0,1.89594356,0.70546737,2.52,449,730,674,830,39,701,614,0,0,49,0,0,38,289,1934,195,73,82,85,63,100,57,33,0,55,50,79,0,10,12,0,25476,8.24514991,25.97001764
11101,11101,JESUS CHRIST NZRETH WORSHIP PR,1605 SE 28TH PL,GAINESVILLE,FL,32641,29.626596000000003,-82.304013,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,2268,894,1123,1145,50%,50%,453,1772,0,0,0,0,43,16,453,19.97354497,78.13051146,0.0,0.0,0.0,0.0,1.89594356,0.70546737,2.52,449,730,674,830,39,701,614,0,0,49,0,0,38,289,1934,195,73,82,85,63,100,57,33,0,55,50,79,0,10,12,0,25476,8.24514991,25.97001764
11122,11122,Faith Missionary Baptist Chr,2905 SE 21st Ave,GAINESVILLE,FL,32641,29.632168,-82.286452,813110,81311008,Religious Organizations,0,4.0,0,4,2081,698,1002,1079,48%,52%,528,1510,0,43,0,0,0,0,528,25.37241711,72.56126862,0.0,2.06631427,0.0,0.0,0.0,0.0,2.98,494,627,612,696,36,600,543,0,12,0,0,0,45,462,1604,106,36,56,140,25,35,0,0,41,90,12,56,101,0,0,0,28600,5.43008169,24.07496396
11126,11126,Highway Church of the Apostle,3091 SE Hawthorne Rd,GAINESVILLE,FL,32641,29.640749,-82.284827,813110,81311008,Religious Organizations,0,2.0,0,2,2081,698,1002,1079,48%,52%,528,1510,0,43,0,0,0,0,528,25.37241711,72.56126862,0.0,2.06631427,0.0,0.0,0.0,0.0,2.98,494,627,612,696,36,600,543,0,12,0,0,0,45,462,1604,106,36,56,140,25,35,0,0,41,90,12,56,101,0,0,0,28600,5.43008169,24.07496396
11156,11156,Compassionate Outreach,PO Box 143116,GAINESVILLE,FL,32614,29.649178999999997,-82.273276,813110,81311027,Religious Organizations,0,2.0,0,2,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11175,11175,Bethel Seventh Day Adventist,740 NE 21st St,GAINESVILLE,FL,32641,29.658895,-82.297904,813110,81311008,Religious Organizations,0,1.0,0,1,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11185,11185,Dayspring Missionary Baptist,1945 NE 8th Ave,GAINESVILLE,FL,32641,29.659009,-82.299239,813110,81311008,Religious Organizations,0,5.0,0,5,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11192,11192,Eastside Baptist Church,1501 E University Ave,GAINESVILLE,FL,32641,29.651343,-82.305438,813110,81311008,Religious Organizations,0,2.0,0,2,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11210,11210,Jesus Ministry,118 NE 20th St,GAINESVILLE,FL,32641,29.653436,-82.299297,813110,81311008,Religious Organizations,0,3.0,0,3,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11214,11214,Lighthouse EPC,615 SE 25th St,GAINESVILLE,FL,32641,29.645925,-82.291488,813110,81311008,Religious Organizations,0,2.0,0,2,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11218,11218,Mt Carmel Bapt Chr Family Life,2505 NE 8th Ave,GAINESVILLE,FL,32641,29.658276,-82.29174599999999,813110,81311008,Religious Organizations,0,3.0,0,3,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11219,11219,Mt Carmel Baptist Church,2505 NE 8th Ave,GAINESVILLE,FL,32641,29.658276,-82.29174599999999,813110,81311008,Religious Organizations,0,1.0,0,1,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11221,11221,Open Door Ministries,601 NE 19th St,GAINESVILLE,FL,32641,29.656569,-82.300561,813110,81311008,Religious Organizations,0,3.0,0,3,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11245,11245,GOD'S HOUSE OF POWER TRUTH CTR,701 NE 19TH TER,GAINESVILLE,FL,32641,29.658102000000003,-82.299925,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,2255,802,833,1422,37%,63%,235,1896,0,13,0,0,111,0,235,10.42128603,84.07982262,0.0,0.57649667,0.0,0.0,4.92239468,0.0,2.79,766,730,545,428,28,616,493,0,0,72,11,0,29,586,1545,218,101,95,108,14,31,47,35,46,50,44,13,0,0,0,0,18917,2.66075388,46.53061224
11262,11262,Greater Bethel AME Church,701 SE 43rd St,GAINESVILLE,FL,32641,29.645017,-82.269672,813110,81311008,Religious Organizations,0,2.0,0,2,785,339,365,420,46%,54%,492,293,0,0,0,0,0,18,474,62.67515924,37.32484076,0.0,0.0,0.0,0.0,0.0,2.29299363,2.32,143,297,228,234,37,375,339,0,0,0,0,4,32,134,639,44,32,32,30,25,25,5,17,4,24,37,25,12,23,0,4,33150,8.15286624,34.14012739
11342,11342,New Beginning Ministry,5729 NW 27th Ter,GAINESVILLE,FL,32653,29.707626,-82.36346,813110,81311021,Religious Organizations,0,2.0,0,2,1069,436,488,581,46%,54%,704,261,0,80,0,0,24,38,666,65.85594013,24.41534144,0.0,7.48362956,0.0,0.0,2.24508887,3.55472404,2.45,128,277,584,160,52,509,468,41,0,0,0,0,0,255,795,0,52,0,14,15,0,48,0,72,4,39,138,40,14,0,0,62321,8.60617399,22.076707199999998
11351,11351,TABERNACLE THE LIVING CHRIST,2601 NW 55TH BLVD,GAINESVILLE,FL,32653,29.705181,-82.360613,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1069,436,488,581,46%,54%,704,261,0,80,0,0,24,38,666,65.85594013,24.41534144,0.0,7.48362956,0.0,0.0,2.24508887,3.55472404,2.45,128,277,584,160,52,509,468,41,0,0,0,0,0,255,795,0,52,0,14,15,0,48,0,72,4,39,138,40,14,0,0,62321,8.60617399,22.076707199999998
11356,11356,Hall Chapel United Methodist,6025 SE County Road 234,GAINESVILLE,FL,32641,29.596953999999997,-82.217516,813110,81311008,Religious Organizations,0,3.0,0,3,1128,572,561,567,50%,50%,940,174,0,0,0,0,14,21,919,83.33333333,15.42553191,0.0,0.0,0.0,0.0,1.24113475,1.86170213,1.97,181,136,548,526,53,484,401,0,0,0,39,5,39,244,884,72,47,79,13,47,43,11,20,21,59,26,53,5,20,37,19,33500,17.55319149,25.08865248
11358,11358,Third Bethel Baptist Church,9825 SE County Road 2082,GAINESVILLE,FL,32641,29.595496999999998,-82.226822,813110,81311008,Religious Organizations,0,3.0,0,3,1128,572,561,567,50%,50%,940,174,0,0,0,0,14,21,919,83.33333333,15.42553191,0.0,0.0,0.0,0.0,1.24113475,1.86170213,1.97,181,136,548,526,53,484,401,0,0,0,39,5,39,244,884,72,47,79,13,47,43,11,20,21,59,26,53,5,20,37,19,33500,17.55319149,25.08865248
13135,13135,LIFE'S GATEWAY MINISTRY,1720 NW 12TH ST,GAINESVILLE,FL,32609,29.667990000000003,-82.33771800000001,813110,81311021,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1555,836,829,726,53%,47%,882,599,19,24,0,0,31,26,882,56.72025723,38.52090032,1.22186495,1.54340836,0.0,0.0,1.99356913,1.67202572,1.86,262,711,482,200,28,822,678,15,87,12,18,0,12,488,1052,171,104,89,40,86,57,17,15,35,128,15,34,31,14,0,0,25700,13.63344051,34.01929260000001
13179,13179,Servants of Christ,PO Box 357867,GAINESVILLE,FL,32635,29.659872999999997,-82.376249,813110,81311008,Religious Organizations,0,3.0,0,3,1971,863,986,985,50%,50%,1704,142,7,63,0,55,0,65,1704,86.45357686,7.20446474,0.35514967,3.19634703,0.0,2.79046169,0.0,3.29781837,2.28,273,603,643,904,46,944,650,39,104,34,0,13,104,498,1417,87,11,0,45,15,38,0,15,100,74,155,111,76,72,25,39,67431,19.12734652,6.3419584
13196,13196,MIRACLE LIFE MINISTRIES INC,PO BOX 358004,GAINESVILLE,FL,32635,29.672397999999998,-82.385452,813110,81311021,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1971,863,986,985,50%,50%,1704,142,7,63,0,55,0,65,1704,86.45357686,7.20446474,0.35514967,3.19634703,0.0,2.79046169,0.0,3.29781837,2.28,273,603,643,904,46,944,650,39,104,34,0,13,104,498,1417,87,11,0,45,15,38,0,15,100,74,155,111,76,72,25,39,67431,19.12734652,6.3419584
13212,13212,Abiding Faith Christian Church,PO Box 357234,GAINESVILLE,FL,32635,29.687804999999997,-82.413155,813110,81311008,Religious Organizations,0,1.0,0,1,4107,1718,2333,1774,57%,43%,2580,1158,0,141,0,52,176,337,2402,62.81957633,28.19576333,0.0,3.43316289,0.0,1.266131,4.28536645,8.2055028,2.37,556,1731,880,1880,31,1655,1447,12,23,92,38,0,43,1686,2406,342,37,183,125,181,49,215,17,13,64,171,145,85,28,57,6,28125,13.44046749,36.71779888
13218,13218,IGLESIA CASA DEL ALFARERO,PO BOX 358026,GAINESVILLE,FL,32635,29.659073,-82.43849399999999,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,1057,483,523,534,49%,51%,954,50,0,22,0,0,31,75,910,90.25543992,4.73036897,0.0,2.08136235,0.0,0.0,2.93282876,7.09555345,2.18,188,154,452,526,55,489,445,0,0,0,0,0,44,217,792,63,0,0,41,52,0,6,0,0,10,34,129,53,53,19,23,76740,21.94891202,6.14947966
13293,13293,Pleasanthill Baptist Church,2611 NW 68th Ave,GAINESVILLE,FL,32653,29.71675,-82.36098299999999,813110,81311008,Religious Organizations,0,3.0,0,3,2158,924,1238,920,57%,43%,842,1272,0,0,0,0,44,112,762,39.0176089,58.94346617,0.0,0.0,0.0,0.0,2.03892493,5.18999073,2.34,559,818,598,366,33,834,745,16,13,60,0,0,0,676,1401,221,64,95,73,77,64,46,96,0,10,58,93,16,0,11,0,25500,9.59221501,41.56626506
13305,13305,IGLESIA CASA DE DIOS-ALACHUA,6715 NW 29TH TER,GAINESVILLE,FL,32653,29.716324,-82.366099,813110,81311008,RELIGIOUS ORGANIZATIONS,0,2.0,0,2,2158,924,1238,920,57%,43%,842,1272,0,0,0,0,44,112,762,39.0176089,58.94346617,0.0,0.0,0.0,0.0,2.03892493,5.18999073,2.34,559,818,598,366,33,834,745,16,13,60,0,0,0,676,1401,221,64,95,73,77,64,46,96,0,10,58,93,16,0,11,0,25500,9.59221501,41.56626506
